255	Compound::DB14040
256	Compound::DB08550
257	Compound::DB09252
258	Compound::DB04855
259	Compound::DB13598
260	Gene::378708
261	Gene::199990
262	Gene::57551
263	Gene::79019
264	Compound::DB01151
265	Compound::DB09045
266	Compound::DB05676
267	Compound::DB09318
268	Gene::51085
269	Gene::79602
270	Compound::DB03147
271	Gene::drugbank:BE0002983
272	Gene::5918
273	Gene::51375
274	Compound::DB08881
275	Gene::833
276	Compound::DB05223
277	Compound::DB09016
278	Gene::79720
279	Gene::100526767
280	Gene::1902
281	Gene::9630
282	Compound::DB00763
283	Compound::DB00980
284	Gene::51122
285	Gene::6500
286	Gene::5726
287	Gene::8864
288	Gene::51692
289	Gene::1479
290	Compound::DB04630
291	Compound::DB08870
292	Gene::122704
293	Gene::29088
294	Compound::DB00932
295	Compound::DB11050
296	Gene::200728
297	Gene::550
298	Gene::54850
299	Gene::9847
300	Gene::3667
301	Gene::5781
302	Gene::6256
303	Gene::1376
304	Compound::DB02893
305	Gene::10988
306	Gene::4837
307	Gene::7316
308	Gene::23184
309	Gene::440498
310	Compound::DB01232
311	Compound::DB04881
312	Gene::4092
313	Gene::221
314	Compound::DB00396
315	Compound::DB06527
316	Gene::2549
317	Gene::5795
318	Compound::DB08938
319	Compound::DB09231
320	Gene::9045
321	Gene::116832
322	Compound::DB03496
323	Gene::348995
324	Gene::6990
325	Gene::7994
326	Compound::DB11156
327	Compound::DB13377
328	Gene::5689
329	Gene::29882
330	Gene::5737
331	Gene::1908
332	Disease::DOID:2531
333	Gene::1880
334	Gene::826
335	Gene::726
336	Compound::DB00273
337	Gene::2897
338	Gene::79888
339	Gene::5547
340	Gene::146909
341	Gene::9824
342	Gene::149563
343	Gene::54870
344	Compound::DB05819
345	Compound::DB13772
346	Compound::DB01149
347	Compound::DB01454
348	Gene::5961
349	Gene::6100
350	Gene::51729
351	Gene::53981
352	Gene::3212
353	Gene::1021
354	Gene::9738
355	Gene::1781
356	Gene::55151
357	Gene::5176
358	Compound::DB00995
359	Compound::DB09104
360	Gene::718
361	Gene::55970
362	Compound::DB00860
363	Disease::MESH:D006467
364	Gene::11450
365	Disease::MESH:D003924
366	Compound::DB01261
367	Compound::DB08942
368	Gene::8900
369	Gene::8607
370	Gene::56342
371	Gene::26155
372	Gene::5069
373	Cellline::UOK101
374	Gene::51088
375	Gene::55521
376	Gene::55785
377	Gene::55034
378	Compound::DB06594
379	Compound::DB13954
380	Gene::118424
381	Gene::25831
382	Gene::9040
383	Gene::2634
384	Gene::11098
385	Gene::27035
386	Gene::50507
387	Gene::6678
388	Gene::54863
389	Compound::DB00524
390	Compound::DB00905
391	Gene::5116
392	Gene::22995
393	Gene::23512
394	Gene::6509
395	Compound::DB15535
396	Gene::2539
397	Gene::1032
398	Gene::80148
399	Gene::5439
400	Gene::6633
401	Compound::DB00665
402	Compound::DB12245
403	Gene::341359
404	Cellline::U251MG
405	Gene::5500
406	Gene::6709
407	Compound::DB01163
408	Compound::DB13783
409	Gene::23620
410	Gene::3357
411	Gene::5071
412	Gene::255488
413	Gene::22849
414	Gene::9133
415	Compound::DB00358
416	Compound::DB06699
417	Gene::169044
418	Gene::1295
419	Gene::6300
420	Gene::6416
421	Gene::51213
422	Cellline::OVCAR8
423	Compound::DB00014
424	Compound::DB01101
425	Compound::DB01359
426	Compound::DB13538
427	Gene::5747
428	Gene::51070
429	Compound::DB00620
430	Compound::DB08736
431	Gene::283694
432	Gene::157
433	Compound::DB01001
434	Compound::DB11130
435	Gene::80776
436	Gene::1786
437	Compound::DB01105
438	Compound::DB00436
439	Compound::DB14209
440	Compound::DB00365
441	Compound::DB01426
442	Compound::DB06119
443	Compound::DB06273
444	Compound::DB06754
445	Compound::DB11098
446	Compound::DB00370
447	Compound::DB01198
448	Gene::54801
449	Gene::84962
450	Gene::22919
451	Gene::4647
452	Gene::6103
453	Compound::DB00468
454	Compound::DB11720
455	Gene::18021
456	Cellline::NCIN87
457	Gene::9632
458	Gene::3133
459	Compound::DB00679
460	Compound::DB09216
461	Compound::DB11889
462	Compound::DB13542
463	Gene::10000
464	Compound::DB01299
465	Compound::DB01298
466	Compound::DB01297
467	Compound::DB13001
468	Compound::DB01142
469	Compound::DB12308
470	Compound::MESH:C105934
471	Disease::MESH:D004342
472	Gene::79711
473	Gene::3842
474	Compound::DB12092
475	Compound::DB14507
476	Gene::79682
477	Gene::6706
478	Gene::5318
479	Compound::DB00482
480	Compound::DB12598
481	Compound::DB05245
482	Compound::DB01581
483	Compound::DB09286
484	Compound::DB13604
485	Compound::DB01355
486	Compound::DB06730
487	Compound::DB13414
488	Compound::DB13550
489	Gene::337959
490	Gene::84528
491	Gene::8331
492	Gene::57082
493	Gene::8843
494	Gene::1234
495	Compound::DB00851
496	Compound::DB05942
497	Gene::5146
498	Gene::84618
499	Compound::DB00295
500	Compound::DB09099
501	Gene::50813
502	Gene::4074
503	Compound::DB12110
504	Gene::8399
505	Gene::30012
506	Gene::27252
507	Gene::90933
508	Gene::7879
509	Gene::4714
510	Compound::DB00833
511	Compound::DB14006
512	Gene::6358
513	Gene::8452
514	Gene::6232
515	Compound::DB00309
516	Compound::DB14394
517	Compound::DB01274
518	Compound::DB15593
519	Gene::3459
520	Gene::867
521	Gene::148014
522	Gene::56851
523	Compound::DB00075
524	Compound::DB06474
525	Compound::MESH:C584312
526	Disease::MESH:D001943
527	Compound::DB00296
528	Compound::DB00872
529	Compound::DB00342
530	Compound::DB00906
531	Gene::51426
532	Gene::2073
533	Compound::DB00526
534	Compound::DB00967
535	Gene::210
536	Gene::5110
537	Compound::DB08930
538	Compound::DB14057
539	Compound::DB07394
540	Gene::509
541	Compound::DB00190
542	Compound::DB13868
543	Gene::56992
544	Gene::11316
545	Gene::64761
546	Gene::8638
547	Gene::2781
548	Gene::115
549	Gene::50832
550	Gene::5030
551	Gene::90673
552	Gene::51806
553	Gene::23279
554	Gene::9295
555	Gene::3895
556	Gene::27161
557	Gene::5970
558	Gene::8110
559	Compound::DB00660
560	Compound::DB01240
561	Compound::DB09075
562	Compound::DB13371
563	Gene::26267
564	Gene::80196
565	Gene::801
566	Gene::84033
567	Compound::DB00571
568	Compound::DB11638
569	Compound::DB00363
570	Compound::DB00471
571	Compound::DB06602
572	Compound::DB12142
573	Gene::10528
574	Gene::84135
575	Compound::DB00741
576	Compound::DB00897
577	Gene::8386
578	Gene::409
579	Gene::4543
580	Gene::10890
581	Compound::DB06446
582	Compound::DB08836
583	Gene::11004
584	Gene::9493
585	Gene::2784
586	Gene::122876
587	Compound::DB04608
588	Gene::5287
589	Gene::3178
590	Gene::6628
591	Compound::DB01600
592	Gene::8924
593	Gene::11065
594	Gene::10013
595	Gene::8339
596	Compound::DB01628
597	Compound::DB11960
598	Gene::2840
599	Compound::DB11400
600	Compound::DB13520
601	Compound::DB13875
602	Compound::DB00258
603	Compound::DB00278
604	Compound::DB00678
605	Compound::DB02423
606	Compound::DB00783
607	Compound::DB00822
608	Compound::DB04894
609	Compound::DB11823
610	Gene::64219
611	Gene::54461
612	Compound::DB00581
613	Compound::DB00728
614	Gene::1643
615	Compound::DB09166
616	Compound::DB01089
617	Compound::DB08984
618	Disease::MESH:D007645
619	Compound::DB00580
620	Gene::5884
621	Compound::DB03870
622	Gene::drugbank:BE0001766
623	Gene::9586
624	Compound::DB00575
625	Compound::DB06826
626	Compound::DB00022
627	Compound::DB00496
628	Gene::122769
629	Gene::10489
630	Gene::91687
631	Gene::23122
632	Gene::8974
633	Gene::10488
634	Gene::475
635	Gene::9690
636	Disease::DOID:986
637	Gene::84705
638	Compound::DB01148
639	Gene::999
640	Gene::3082
641	Gene::64326
642	Gene::5715
643	Gene::3695
644	Gene::63923
645	Compound::DB04841
646	Compound::DB11089
647	Gene::59353
648	Gene::83638
649	Gene::891
650	Gene::3646
651	Gene::4736
652	Gene::6157
653	Compound::DB00495
654	Compound::DB01380
655	Gene::51259
656	Gene::9793
657	Gene::2773
658	Gene::5595
659	Gene::990
660	Gene::26272
661	Gene::8193
662	Gene::9540
663	Compound::DB00245
664	Compound::DB00325
665	Gene::917
666	Gene::3118
667	Gene::4886
668	Gene::301
669	Gene::729230
670	Gene::2841
671	Gene::80854
672	Compound::DB00690
673	Compound::DB09289
674	Compound::DB09049
675	Gene::1565
676	Compound::DB00656
677	Compound::DB00694
678	Compound::DB06216
679	Compound::DB09202
680	Compound::DB12781
681	Compound::DB14633
682	Compound::DB00709
683	Compound::DB13293
684	Gene::3766
685	Gene::9568
686	Compound::DB01233
687	Compound::DB13769
688	Gene::6118
689	Gene::991
690	Compound::DB00907
691	Gene::14284
692	Gene::23376
693	Gene::80028
694	Gene::5347
695	Gene::55125
696	Gene::4217
697	Gene::6596
698	Compound::DB00631
699	Compound::DB01241
700	Gene::6222
701	Gene::51121
702	Gene::5427
703	Gene::3150
704	Compound::DB01080
705	Compound::DB13866
706	Compound::DB00934
707	Gene::1812
708	Gene::84928
709	Compound::DB06710
710	Compound::DB14669
711	Compound::DB00884
712	Compound::DB13286
713	Gene::8729
714	Gene::6710
715	Gene::11336
716	Gene::64837
717	Compound::DB00622
718	Compound::DB13434
719	Compound::DB02546
720	Compound::DB11038
721	Gene::8454
722	Gene::1474
723	Gene::7398
724	Gene::6439
725	Compound::DB07101
726	Gene::105844
727	Gene::127062
728	Gene::2782
729	Gene::25873
730	Gene::1915
731	Compound::DB12071
732	Compound::DB13557
733	Gene::1813
734	Gene::1901
735	Compound::DB00065
736	Gene::100735602
737	Gene::100734494
738	Gene::51807
739	Gene::83547
740	Gene::26263
741	Gene::8635
742	Gene::387263
743	Gene::81722
744	Disease::MESH:D009369
745	Gene::57819
746	Compound::DB00081
747	Compound::DB06599
748	Compound::DB00448
749	Compound::DB01200
750	Compound::DB05710
751	Compound::DB12554
752	Gene::63931
753	Gene::55168
754	Gene::7103
755	Gene::9270
756	Gene::8976
757	Gene::1950
758	Compound::DB00785
759	Compound::DB01579
760	Compound::DB01201
761	Compound::DB14678
762	Gene::6733
763	Gene::3781
764	Compound::DB06287
765	Gene::728661
766	Gene::386724
767	Gene::23406
768	Gene::153129
769	Gene::9776
770	Compound::DB00165
771	Compound::DB01215
772	Gene::222229
773	Gene::92822
774	Gene::81567
775	Gene::2896
776	Gene::84128
777	Gene::51010
778	Gene::114088
779	Gene::57154
780	Gene::81631
781	Gene::3861
782	Gene::8803
783	Gene::4719
784	Compound::DB08597
785	Gene::6196
786	Gene::2247
787	Gene::9982
788	Gene::1453
789	Gene::9871
790	Compound::DB01174
791	Disease::MESH:D003294
792	Compound::DB01399
793	Compound::DB09123
794	Compound::DB00789
795	Compound::DB01183
796	Gene::4914
797	Gene::6235
798	Gene::3726
799	Gene::23160
800	Gene::10196
801	Gene::148581
802	Compound::DB00743
803	Compound::DB06695
804	Gene::26094
805	Gene::55827
806	Gene::7841
807	Gene::9601
808	Gene::645402
809	Cellline::A673
810	Gene::55677
811	Gene::285141
812	Compound::DB00443
813	Gene::3162
814	Gene::154743
815	Gene::55846
816	Gene::10648
817	Gene::23654
818	Gene::730130
819	Gene::79581
820	Compound::DB00716
821	Compound::DB05018
822	Gene::79073
823	Gene::84733
824	Gene::55812
825	Compound::DB09033
826	Compound::DB12845
827	Gene::2335
828	Gene::208
829	Gene::5522
830	Compound::DB14845
831	Gene::3718
832	Compound::CHEBI:33709
833	Disease::MESH:D008107
834	Compound::DB06160
835	Compound::DB09383
836	Gene::7874
837	Gene::55611
838	Gene::26234
839	Gene::23295
840	Compound::DB00490
841	Compound::DB01227
842	Gene::9463
843	Gene::10369
844	Gene::11889
845	Cellline::LN229
846	Gene::2071
847	Gene::64210
848	Compound::DB00896
849	Compound::DB01410
850	Gene::24
851	Gene::6010
852	Gene::5432
853	Gene::51690
854	Gene::1081
855	Gene::2783
856	Compound::DB00776
857	Gene::2035
858	Gene::7168
859	Compound::DB00987
860	Disease::MESH:C537374
861	Gene::7252
862	Gene::23199
863	Gene::2801
864	Gene::2740
865	Gene::4851
866	Gene::140462
867	Gene::89890
868	Gene::163
869	Gene::26118
870	Compound::DB00649
871	Compound::DB13665
872	Gene::8237
873	Gene::10048
874	Gene::23250
875	Cellline::PSN1
876	Compound::DB00515
877	Compound::DB00781
878	Compound::DB00178
879	Compound::DB05266
880	Compound::DB00349
881	Compound::DB14069
882	Gene::2923
883	Gene::5693
884	Compound::DB01168
885	Gene::22779
886	Cellline::LN428
887	Gene::6192
888	Gene::64426
889	Gene::8970
890	Gene::6432
891	Gene::154007
892	Gene::54145
893	Gene::29128
894	Gene::7314
895	Gene::55666
896	Compound::DB00972
897	Compound::DB13025
898	Gene::23172
899	Gene::387718
900	Compound::DB06529
901	Gene::30849
902	Gene::54930
903	Gene::5706
904	Cellline::OCIAML3
905	Gene::11252
906	Compound::DB00843
907	Compound::DB14050
908	Gene::81608
909	Gene::7336
910	Gene::51433
911	Gene::7852
912	Compound::DB01225
913	Compound::DB05885
914	Gene::55363
915	Compound::DB08837
916	Compound::DB11633
917	Gene::56956
918	Gene::23321
919	Gene::91949
920	Gene::10797
921	Gene::81556
922	Gene::6829
923	Compound::DB00208
924	Compound::DB11699
925	Gene::2792
926	Gene::7434
927	Gene::4159
928	Compound::DB13955
929	Compound::DB14064
930	Gene::147687
931	Gene::199223
932	Gene::28981
933	Gene::79674
934	Gene::373156
935	Gene::142680
936	Gene::7401
937	Compound::MESH:D011727
938	Disease::MESH:D003920
939	Gene::53632
940	Gene::10670
941	Gene::408
942	Gene::283365
943	Gene::2475
944	Compound::CHEMBL3545056
945	Compound::DB00543
946	Compound::DB01124
947	Compound::DB02656
948	Gene::9997
949	Compound::DB06807
950	Gene::10189
951	Gene::23511
952	Gene::9927
953	Gene::57506
954	Compound::DB00790
955	Compound::DB01421
956	Gene::4957
957	Gene::6790
958	Gene::84432
959	Gene::2520
960	Compound::DB01011
961	Compound::DB01082
962	Gene::170622
963	Compound::DB00214
964	Compound::DB00745
965	Gene::26574
966	Compound::DB01254
967	Compound::DB06479
968	Gene::91603
969	Compound::DB01015
970	Compound::DB12565
971	Gene::401036
972	Gene::9730
973	Compound::DB11672
974	Compound::DB13179
975	Gene::29082
976	Gene::2091
977	Gene::57647
978	Compound::DB00091
979	Compound::DB13526
980	Compound::DB14499
981	Compound::DB11855
982	Compound::DB14568
983	Gene::2260
984	Gene::1000
985	Gene::3215
986	Gene::3203
987	Compound::DB12093
988	Compound::DB13695
989	Gene::1493
990	Gene::642
991	Gene::51003
992	Gene::2960
993	Compound::DB00294
994	Compound::DB07477
995	Compound::DB11731
996	Compound::DB12797
997	Gene::22938
998	Disease::MESH:D003093
999	Gene::7415
1000	Gene::251
1001	Gene::53942
1002	Compound::DB00641
1003	Disease::MESH:D009100
1004	Compound::DB00266
1005	Compound::DB06799
1006	Compound::DB01002
1007	Gene::12550
1008	Gene::20613
1009	Compound::DB00184
1010	Compound::DB01595
1011	Compound::DB13014
1012	Compound::DB00607
1013	Compound::DB06589
1014	Gene::163778
1015	Gene::6282
1016	Compound::DB00472
1017	Compound::DB08971
1018	Compound::DB05928
1019	Gene::64431
1020	Gene::653857
1021	Compound::DB05039
1022	Compound::DB08925
1023	Compound::DB01065
1024	Disease::MESH:D002318
1025	Gene::23149
1026	Gene::22827
1027	Gene::1301
1028	Gene::54620
1029	Gene::2770
1030	Gene::140
1031	Gene::1780
1032	Gene::6224
1033	Gene::8780
1034	Compound::DB01221
1035	Compound::DB04975
1036	Gene::2785
1037	Gene::2695
1038	Gene::6123
1039	Gene::6138
1040	Gene::27087
1041	Gene::3855
1042	Gene::57799
1043	Gene::11031
1044	Compound::DB02010
1045	Gene::9879
1046	Gene::80208
1047	Disease::MESH:D020336
1048	Compound::DB12026
1049	Compound::DB14999
1050	Gene::84946
1051	Gene::54913
1052	Compound::DB04165
1053	Gene::5440
1054	Gene::92105
1055	Compound::DB00174
1056	Disease::MESH:D054198
1057	Gene::11082
1058	Cellline::NCIH2122
1059	Compound::DB00836
1060	Gene::10131
1061	Compound::DB05006
1062	Compound::DB14997
1063	Gene::9371
1064	Gene::55764
1065	Compound::DB00317
1066	Compound::DB01039
1067	Gene::3232
1068	Gene::60529
1069	Gene::783
1070	Gene::815
1071	Gene::51524
1072	Gene::79600
1073	Compound::DB08073
1074	Gene::27235
1075	Gene::6711
1076	Gene::10945
1077	Gene::53371
1078	Gene::8480
1079	Compound::DB00839
1080	Compound::DB12025
1081	Gene::7090
1082	Gene::8895
1083	Gene::3952
1084	Gene::3198
1085	Gene::5092
1086	Compound::DB00060
1087	Compound::MESH:D010710
1088	Disease::MESH:D009336
1089	Compound::DB09073
1090	Gene::1728
1091	Cellline::HCT116
1092	Compound::DB00206
1093	Compound::DB13374
1094	Gene::6654
1095	Gene::9600
1096	Gene::7543
1097	Gene::2771
1098	Compound::DB00834
1099	Compound::DB09013
1100	Gene::6097
1101	Gene::6597
1102	Gene::6453
1103	Gene::1080
1104	Gene::10422
1105	Gene::11146
1106	Gene::6130
1107	Gene::6059
1108	Compound::DB01195
1109	Compound::DB13951
1110	Compound::MESH:C553330
1111	Gene::19225
1112	Compound::DB04665
1113	Compound::DB13044
1114	Compound::DB01598
1115	Gene::29126
1116	Disease::MESH:D013953
1117	Compound::DB00917
1118	Gene::4843
1119	Gene::29803
1120	Gene::55893
1121	Gene::53340
1122	Gene::9695
1123	Gene::3096
1124	Gene::8897
1125	Compound::DB00946
1126	Compound::DB00976
1127	Gene::10243
1128	Gene::8655
1129	Compound::DB08839
1130	Disease::MESH:D000788
1131	Compound::DB00398
1132	Gene::25797
1133	Compound::DB00195
1134	Compound::DB13524
1135	Compound::DB05448
1136	Gene::252971
1137	Gene::84991
1138	Gene::2
1139	Gene::354
1140	Gene::10058
1141	Gene::9429
1142	Compound::DB07374
1143	Gene::170439
1144	Compound::DB00813
1145	Compound::DB01328
1146	Compound::DB12229
1147	Gene::57180
1148	Gene::55161
1149	Compound::DB14575
1150	Compound::DB08810
1151	Compound::DB13478
1152	Gene::26986
1153	Gene::140801
1154	Gene::29924
1155	Compound::DB11136
1156	Disease::MESH:D018804
1157	Compound::DB00159
1158	Compound::DB00959
1159	Compound::DB01645
1160	Compound::DB11742
1161	Gene::301034
1162	Disease::MESH:D001169
1163	Compound::DB08940
1164	Compound::DB14210
1165	Gene::118426
1166	Gene::729991
1167	Compound::DB01090
1168	Gene::4701
1169	Gene::4729
1170	Compound::DB04953
1171	Compound::DB08991
1172	Gene::146057
1173	Gene::10733
1174	Compound::DB08009
1175	Gene::10450
1176	Compound::DB02530
1177	Gene::83817
1178	Gene::5519
1179	Gene::5518
1180	Gene::10813
1181	Gene::6187
1182	Compound::DB01248
1183	Gene::4134
1184	Compound::DB00359
1185	Compound::DB01216
1186	Compound::DB13398
1187	Gene::3035
1188	Gene::10857
1189	Compound::DB00341
1190	Compound::DB12590
1191	Gene::2961
1192	Gene::51015
1193	Compound::DB13316
1194	Compound::DB13841
1195	Gene::167227
1196	Gene::9652
1197	Gene::5810
1198	Gene::5984
1199	Gene::2867
1200	Gene::712
1201	Gene::10952
1202	Compound::DB01182
1203	Compound::DB04828
1204	Gene::6141
1205	Gene::9669
1206	Compound::DB00323
1207	Compound::DB08872
1208	Gene::84557
1209	Gene::5725
1210	Gene::796
1211	Gene::7422
1212	Gene::64965
1213	Gene::2058
1214	Gene::336
1215	Gene::10970
1216	Gene::1616
1217	Gene::5019
1218	Gene::6750
1219	Gene::6370
1220	Gene::652
1221	Gene::51156
1222	Compound::DB01056
1223	Gene::2069
1224	Gene::4915
1225	Gene::218194
1226	Cellline::MIAPACA2
1227	Gene::3920
1228	Gene::9545
1229	Gene::54512
1230	Gene::57379
1231	Gene::1499
1232	Gene::7480
1233	Gene::7335
1234	Gene::55182
1235	Compound::DB09090
1236	Compound::DB09260
1237	Gene::2829
1238	Gene::5579
1239	Compound::DB01053
1240	Gene::4200
1241	Gene::5571
1242	Gene::4931
1243	Gene::79902
1244	Gene::3978
1245	Gene::10051
1246	Gene::624
1247	Compound::DB08970
1248	Compound::DB00324
1249	Compound::DB09021
1250	Compound::DB09245
1251	Gene::8065
1252	Gene::9246
1253	Gene::4829
1254	Gene::5029
1255	Compound::DB00757
1256	Compound::DB13662
1257	Compound::DB00975
1258	Compound::DB14185
1259	Compound::DB01576
1260	Gene::8811
1261	Gene::443
1262	Gene::2747
1263	Compound::MESH:D013256
1264	Gene::51478
1265	Gene::8242
1266	Disease::MESH:D006528
1267	Gene::3837
1268	Gene::3839
1269	Gene::123283
1270	Gene::55008
1271	Compound::DB01115
1272	Disease::MESH:D020151
1273	Gene::9112
1274	Gene::6613
1275	Gene::23283
1276	Gene::23020
1277	Compound::DB08932
1278	Compound::DB13540
1279	Gene::4288
1280	Gene::23029
1281	Compound::DB06196
1282	Compound::DB09224
1283	Gene::2224
1284	Gene::9242
1285	Gene::23256
1286	Gene::347918
1287	Gene::6595
1288	Disease::MESH:D003882
1289	Compound::DB00421
1290	Gene::8856
1291	Gene::19012
1292	Gene::57787
1293	Gene::6832
1294	Compound::DB00493
1295	Compound::DB01213
1296	Disease::MESH:D017074
1297	Compound::DB00030
1298	Compound::DB04889
1299	Gene::64151
1300	Gene::4678
1301	Gene::51075
1302	Gene::10100
1303	Compound::DB01327
1304	Compound::DB14530
1305	Gene::11792
1306	Cellline::OCIAML5
1307	Gene::5438
1308	Gene::6827
1309	Gene::81539
1310	Gene::533
1311	Compound::DB06324
1312	Compound::DB14778
1313	Compound::DB01466
1314	Compound::DB06738
1315	Gene::9330
1316	Gene::23361
1317	Gene::339327
1318	Gene::102
1319	Compound::MESH:C071741
1320	Disease::MESH:D009157
1321	Gene::124975
1322	Gene::2876
1323	Disease::MESH:D000437
1324	Gene::55344
1325	Gene::79866
1326	Gene::5566
1327	Compound::DB00539
1328	Gene::23131
1329	Compound::DB00895
1330	Compound::DB01032
1331	Gene::9355
1332	Gene::1066
1333	Gene::1906
1334	Gene::6257
1335	Gene::8431
1336	Compound::DB00437
1337	Gene::130589
1338	Gene::9563
1339	Gene::5836
1340	Compound::DB01021
1341	Gene::4353
1342	Compound::CHEMBL310871
1343	Compound::DB06702
1344	Compound::DB09290
1345	Compound::DB00338
1346	Gene::4775
1347	Gene::5777
1348	Compound::MESH:C060506
1349	Gene::7424
1350	Compound::DB00657
1351	Compound::DB01356
1352	Gene::5600
1353	Gene::50937
1354	Compound::DB05488
1355	Compound::DB01583
1356	Compound::DB09255
1357	Compound::DB13682
1358	Compound::DB08439
1359	Gene::4780
1360	Gene::3887
1361	Compound::DB00508
1362	Compound::DB00900
1363	Compound::DB09194
1364	Gene::5568
1365	Gene::5087
1366	Gene::55070
1367	Gene::7321
1368	Gene::6119
1369	Gene::83990
1370	Compound::DB07159
1371	Gene::51018
1372	Compound::DB01281
1373	Gene::2492
1374	Gene::594857
